WEIGHT,CLASS,GROSS CHG,NET,ORG ZIP,DEST ZIP,
3230,70,$653.75 ,$229.30 ,48326,60085,
685,300,$721.78 ,$290.10 ,30728,35046,
568,100,$303.60 ,$132.42 ,30728,26362,
1100,250,"$1,199.88 ",$483.51 ,30728,48170,
645,250,$828.05 ,$311.63 ,30728,27549,
655,100,$380.42 ,$152.63 ,30728,48326,
241,175,$147.40 ,$141.68 ,30728,64153,
211,175,$98.45 ,$80.60 ,48326,49505,
796,300,"$1,275.90 ",$529.49 ,30728,48326,
450,200,$573.70 ,$276.39 ,30728,48326,
535,250,$553.51 ,$208.65 ,30728,28677,
500,100,$340.15 ,$147.59 ,30728,78041,
770,300,$927.80 ,$373.22 ,30728,40601,
1655,60,$274.73 ,$147.32 ,40258,30728,
1655,60,$274.73 ,$147.32 ,30728,40258,
1168,55,$313.26 ,$111.78 ,47711,48326,
1168,55,$313.26 ,$111.78 ,48326,47711,
188,150,$88.60 ,$106.32 ,30728,49783,
408,150,$191.27 ,$151.19 ,48326,25276,
820,250,"$1,051.00 ",$469.11 ,30728,72908,
845,250,"$1,118.20 ",$449.82 ,48326,30728,
345,125,$185.58 ,$120.30 ,30728,25276,
1155,250,"$1,320.05 ",$557.19 ,30728,64153,
1615,175,"$1,236.44 ",$506.98 ,30728,48170,
715,250,"$1,072.21 ",$431.68 ,48326,65714,
1792,55,$363.00 ,$130.64 ,48326,45342,
555,250,$832.28 ,$334.81 ,48326,65714,
135,250,$88.60 ,$102.51 ,30728,48170,
2326,100,"$1,083.45 ",$469.14 ,30728,78041,
3924,100,"$1,827.80 ",$791.44 ,30728,78041,
1939,55,$491.20 ,$207.51 ,30728,44077,
2992,200,"$1,249.16 ",$491.37 ,48326,44114,
520,125,$88.60 ,$105.08 ,48326,44621,
1286,100,$362.26 ,$146.44 ,30728,30906,
938,200,$860.50 ,$431.04 ,30728,49036,
746,70,$218.50 ,$86.28 ,30728,30906,
900,250,"$1,419.80 ",$632.40 ,30728,78041,
1450,65,$290.44 ,$116.93 ,48326,44256,
845,60,$86.00 ,$100.28 ,40258,30728,
845,60,$86.00 ,$100.28 ,30728,40258,
2018,70,$514.39 ,$218.95 ,30728,48883,
765,55,$268.20 ,$95.71 ,47711,48326,
765,55,$268.20 ,$95.71 ,48326,47711,
1195,100,$499.87 ,$217.67 ,30728,26362,
1640,250,"$1,722.60 ",$738.55 ,30728,72908,
1640,250,"$1,722.60 ",$737.96 ,30728,72908,
282,150,$86.00 ,$100.19 ,30728,40601,
380,250,$608.46 ,$244.56 ,30728,45320,
800,100,$440.80 ,$176.72 ,48326,30728,
1178,85,$441.40 ,$157.52 ,47711,48326,
1178,85,$441.40 ,$157.52 ,48326,47711,
849,60,$86.00 ,$100.45 ,40258,30728,
849,60,$86.00 ,$100.45 ,30728,40258,
849,60,$86.00 ,$100.36 ,40258,30728,
849,60,$86.00 ,$100.36 ,30728,40258,
4550,55,$653.51 ,$242.17 ,48326,45342,
363,400,$878.06 ,$382.68 ,30728,43113,
1540,100,$842.53 ,$366.33 ,30728,78041,
1110,100,$607.28 ,$264.04 ,30728,78041,
1650,100,$902.72 ,$392.49 ,30728,78041,
1200,100,$656.52 ,$285.44 ,30728,78041,
1202,175,$927.58 ,$651.89 ,48326,78041,
212,250,$564.09 ,$116.88 ,30728,35490,
1795,55,$363.00 ,$129.53 ,48326,45342,
1336,100,$461.59 ,$168.94 ,48326,60050,
850,250,"$1,090.80 ",$467.00 ,30728,48170,
165,250,$291.60 ,$124.00 ,48326,24523,
2460,100,"$1,145.87 ",$491.10 ,30728,78041,
805,175,$292.54 ,$150.04 ,30728,37388,
1496,55,$233.53 ,$85.83 ,48326,48174,
849,85,$321.30 ,$129.14 ,40258,30728,
849,85,$321.30 ,$129.14 ,30728,40258,
4505,250,"$2,384.00 ",$979.19 ,30728,28613,
223,250,$394.11 ,$167.46 ,48326,20794,
1174,60,$300.42 ,$108.12 ,40258,48326,
1174,60,$300.42 ,$108.12 ,40258,48326,
1174,60,$300.42 ,$108.12 ,40258,48326,
1174,60,$300.42 ,$108.12 ,48326,40258,
1174,60,$300.42 ,$108.12 ,48326,40258,
1174,60,$300.42 ,$108.12 ,48326,40258,
580,125,$231.25 ,$120.79 ,30728,40601,
1023,150,$622.29 ,$234.58 ,30728,27549,
286,400,$628.91 ,$300.52 ,30728,43113,
155,250,$278.50 ,$119.24 ,30728,49503,
900,250,"$1,419.80 ",$626.05 ,30728,78041,
616,70,$187.76 ,$76.38 ,48326,45030,
770,175,$279.82 ,$143.25 ,30728,37388,
1484,175,$809.97 ,$305.07 ,30728,28677,
236,150,$110.12 ,$76.70 ,48326,49505,
230,300,$436.52 ,$221.39 ,30728,64153,
497,65,$88.60 ,$106.32 ,30728,44077,
203,400,$511.40 ,$259.99 ,30728,64153,
520,300,$523.95 ,$225.25 ,48326,45320,
735,200,$407.26 ,$153.39 ,30728,37388,
400,125,$283.36 ,$159.69 ,30728,49505,
1216,150,$739.69 ,$278.14 ,30728,27549,
1960,55,$491.20 ,$206.81 ,30728,44077,
914,65,$86.00 ,$100.19 ,48326,44077,
320,300,$607.33 ,$307.53 ,30728,64153,
600,200,$648.06 ,$272.08 ,30728,72908,
890,60,$86.00 ,$100.19 ,48326,60714,
1316,55,$352.95 ,$123.80 ,47711,48326,
1316,55,$352.95 ,$123.80 ,48326,47711,
275,150,$86.00 ,$100.19 ,48326,49783,
1808,100,$931.60 ,$427.53 ,30707,78041,
515,300,$518.91 ,$222.71 ,48326,45320,
1174,60,$300.42 ,$107.67 ,40258,48326,
1174,60,$300.42 ,$107.67 ,48326,40258,
1173,60,$300.17 ,$107.57 ,40258,48326,
1173,60,$300.17 ,$107.57 ,48326,40258,
2106,70,$517.23 ,$217.41 ,30728,48174,
275,150,$99.96 ,$76.70 ,48326,48170,
550,300,$554.18 ,$237.65 ,48326,45320,
312,100,$86.00 ,$99.93 ,30728,49505,
5205,70,$612.00 ,$612.00 ,30728,78041,
800,65,$303.50 ,$121.88 ,30728,44077,
150,250,$259.70 ,$112.01 ,30728,48170,
1117,100,$498.41 ,$200.84 ,30728,60050,
1223,70,$385.12 ,$162.29 ,30728,48883,
2098,250,"$1,294.47 ",$510.43 ,48326,25276,
207,175,$88.60 ,$106.41 ,30728,46517,
310,150,$88.60 ,$105.17 ,48326,46241,
4500,55,$658.00 ,$264.69 ,30728,28214,
245,250,$285.62 ,$148.20 ,30728,42301,
1826,55,$363.00 ,$130.64 ,48326,45342,
304,250,$482.54 ,$243.74 ,30728,64153,
647,100,$292.83 ,$107.62 ,48326,60188,
410,150,$86.00 ,$100.28 ,30728,37416,
4500,55,$658.00 ,$264.47 ,30728,28214,
730,300,"$1,062.95 ",$426.50 ,48326,53821,
225,250,$399.38 ,$160.94 ,48326,30728,
1150,65,$370.76 ,$149.27 ,30728,53151,
182,150,$181.99 ,$130.76 ,48309,78041,
698,100,$373.08 ,$158.65 ,30728,26362,
160,250,$284.00 ,$114.34 ,48326,30728,
136,250,$164.91 ,$76.70 ,48326,60050,
665,250,$582.67 ,$239.33 ,48326,45320,
300,250,$473.79 ,$189.94 ,30728,45404,
845,300,"$1,275.90 ",$524.05 ,48326,30728,
167,250,$296.43 ,$119.14 ,48326,30728,
212,250,$376.30 ,$151.24 ,48326,30728,
245,250,$434.88 ,$174.78 ,48326,30728,
655,100,$296.45 ,$108.50 ,48326,60188,
135,250,$86.00 ,$100.19 ,30728,48170,
1487,100,$663.50 ,$265.76 ,30728,60050,
2086,250,"$1,865.30 ",$749.07 ,30728,49036,
645,300,"$1,126.30 ",$453.46 ,30728,64153,
300,250,$486.90 ,$195.86 ,30728,43113,
340,250,$603.50 ,$241.94 ,48326,30728,
335,100,$88.60 ,$106.32 ,30728,49505,
550,125,$335.50 ,$147.98 ,48326,2895,
1477,100,$510.30 ,$183.66 ,48326,60050,
1384,100,$478.17 ,$172.09 ,48326,60050,
160,300,$316.06 ,$135.65 ,30728,44312,
820,100,$440.80 ,$177.33 ,48326,30728,
244,300,$368.38 ,$183.44 ,30728,25703,
150,300,$88.60 ,$107.29 ,40299,48326,
150,300,$88.60 ,$107.29 ,48326,40299,
317,300,$546.67 ,$219.34 ,47711,30728,
317,300,$546.67 ,$219.34 ,30728,47711,
832,250,$718.40 ,$297.62 ,30728,42240,
380,250,$657.89 ,$280.49 ,30728,48170,
1258,100,$526.22 ,$223.59 ,30728,26362,
880,250,"$1,022.40 ",$411.28 ,30728,43113,
793,70,$156.10 ,$74.75 ,48309,48326,
793,70,$156.10 ,$74.75 ,48326,48309,
860,65,$303.50 ,$129.40 ,30728,44077,
190,250,$328.95 ,$140.14 ,30728,48170,
350,150,$86.00 ,$100.19 ,30728,30165,
560,250,$664.38 ,$261.34 ,30728,24523,
895,250,$746.34 ,$366.43 ,30728,40069,
240,300,$310.70 ,$147.31 ,30728,28762,
1352,100,$467.12 ,$167.40 ,48326,60050,
1442,100,$498.21 ,$178.54 ,48326,60050,
1500,100,$661.20 ,$265.75 ,30728,48043,
560,250,$664.38 ,$260.92 ,30728,24523,
488,250,$751.00 ,$344.65 ,48326,19605,
152,250,$149.32 ,$78.00 ,48326,49505,
840,175,$167.24 ,$153.14 ,30728,37388,
154,250,$151.29 ,$78.98 ,48326,49505,
1064,70,$322.92 ,$129.90 ,30728,44011,
840,250,"$1,186.50 ",$476.88 ,48326,27596,
905,250,"$1,419.80 ",$616.10 ,30728,78041,
417,150,$86.00 ,$100.45 ,30728,37416,
800,250,"$1,051.00 ",$441.26 ,30728,72908,
560,250,$664.38 ,$260.28 ,30728,24523,
890,100,$547.10 ,$252.77 ,30707,78041,
306,150,$193.14 ,$118.55 ,30728,45320,
216,150,$88.60 ,$107.83 ,48326,35453,
1052,70,$319.28 ,$127.99 ,30728,44011,
4490,55,$943.50 ,$377.92 ,48326,28214,
700,250,$536.34 ,$216.13 ,30728,30165,
375,300,$694.46 ,$279.12 ,30728,46219,
380,300,$703.72 ,$282.84 ,30728,46219,
840,250,"$1,118.20 ",$449.05 ,30728,48326,
220,125,$86.00 ,$100.28 ,30728,49783,
560,250,$429.07 ,$172.75 ,30728,30165,
375,300,$860.40 ,$405.66 ,30728,78041-5611,
4390,150,"$2,191.12 ",$882.94 ,48326,28637,
355,300,$814.51 ,$383.80 ,30707,78041,
674,100,$305.05 ,$109.79 ,48326,60188,
11260,60,"$1,416.51 ",$570.31 ,48326,37122,
175,250,$133.91 ,$76.70 ,48326,48170,
1664,55,$259.75 ,$92.69 ,48326,48174,
665,250,$509.52 ,$204.61 ,30728,30165,
2098,250,"$1,294.47 ",$498.50 ,48326,25276,
230,150,$86.00 ,$99.85 ,48326,30728,
3223,70,"$1,010.41 ",$439.32 ,30728,78041-5611,
845,250,"$1,118.20 ",$449.82 ,30728,48326,
2500,70,$506.00 ,$190.43 ,48326,25507,
375,250,$649.24 ,$272.89 ,30728,48170,
4620,55,$658.00 ,$265.15 ,30728,28214,
2179,250,"$1,344.44 ",$516.88 ,48326,25276,
1694,125,$882.80 ,$353.95 ,30728,46517,
1680,55,$260.40 ,$93.32 ,48326,48174,
643,100,$291.02 ,$104.29 ,48326,60188,
1008,300,"$1,377.43 ",$554.57 ,30728,64153,
4746,85,$749.87 ,$335.95 ,30728,42276,
540,250,$473.15 ,$189.85 ,48326,45320,
182,250,$86.00 ,$100.19 ,30728,40601,
710,65,$216.41 ,$81.52 ,48326,45030,
840,300,"$1,256.70 ",$546.40 ,30728,72908,
225,150,$127.26 ,$76.70 ,48326,60085,
325,300,$666.32 ,$281.01 ,48326,38382,
1330,150,$691.23 ,$294.19 ,30728,25276,
2050,250,"$1,173.42 ",$429.47 ,48326,46219,
466,100,$88.60 ,$103.57 ,48326,44621,
1950,85,$394.40 ,$144.35 ,48375,48326,
1950,85,$394.40 ,$144.35 ,48326,48375,
15876,55,"$2,098.81 ",$900.06 ,30728,48883,
420,300,$840.50 ,$348.51 ,48326,30728,
465,250,$478.90 ,$227.48 ,30728,29693,
800,100,$440.80 ,$176.72 ,30728,48326,
270,300,$493.29 ,$198.61 ,30728,45320,
800,110,$403.10 ,$162.29 ,30728,46143,
1330,250,"$1,520.06 ",$609.38 ,30728,64153,
1515,250,"$1,731.49 ",$694.13 ,30728,64153,
750,55,$402.30 ,$168.84 ,48326,78521,
1124,250,"$1,284.62 ",$514.54 ,30728,64153,
255,250,$384.49 ,$193.27 ,30728,20794,
825,250,$718.40 ,$288.25 ,30728,42240,
400,250,$433.08 ,$201.40 ,30728,29379,
300,150,$161.37 ,$118.16 ,30728,25276,
1324,100,$457.44 ,$160.45 ,48326,60050,
1949,55,$491.20 ,$197.93 ,30728,44077,
185,300,$338.00 ,$135.62 ,30728,45346,
330,300,$602.91 ,$241.90 ,30728,45346,
148,300,$202.67 ,$103.19 ,48326,25703,
965,85,$88.60 ,$102.51 ,48326,48051,
409,250,$770.35 ,$309.09 ,48326,27549,
1274,125,$568.46 ,$274.08 ,30728,60050,
760,250,$574.50 ,$230.51 ,30728,30165,
650,150,$86.00 ,$100.19 ,30728,37416,
412,100,$288.28 ,$123.63 ,48326,38474,
677,70,$206.35 ,$80.28 ,48326,45030,
805,175,$292.54 ,$143.13 ,30728,37388,
430,250,$736.65 ,$296.07 ,48326,30728,
410,300,$799.87 ,$327.96 ,43506,30728,
410,300,$799.87 ,$327.96 ,30728,43506,
625,150,$289.94 ,$117.31 ,30728,30165,
2260,70,$576.07 ,$232.13 ,30728,48883,
825,250,"$1,104.80 ",$444.05 ,30728,49036,
808,250,"$1,142.90 ",$459.36 ,30728,64153,
1750,175,$558.40 ,$210.14 ,30728,37388,
105,300,$158.74 ,$78.98 ,47711,48326,
105,300,$158.74 ,$78.98 ,48326,47711,
225,250,$399.38 ,$160.94 ,30728,48326,
3404,70,$867.68 ,$349.04 ,30728,48883,
2325,70,$592.64 ,$238.40 ,30728,48883,
213,250,$321.16 ,$159.86 ,30728,20794,
160,250,$284.00 ,$114.34 ,30728,48326,
3324,70,$847.29 ,$340.55 ,30728,48883,
2550,70,$650.00 ,$261.25 ,30728,48883,
2309,70,$588.56 ,$236.35 ,30728,48883,
1097,70,$345.45 ,$139.20 ,30728,48883,
1107,70,$348.59 ,$140.46 ,30728,48883,
413,100,$292.57 ,$123.28 ,30728,60050,
167,250,$296.43 ,$119.14 ,30728,48326,
212,250,$376.30 ,$151.24 ,30728,48326,
245,250,$434.88 ,$174.78 ,30728,48326,
1543,250,$394.66 ,$394.66 ,48326,46706,
325,150,$86.00 ,$100.45 ,48326,45320,
4169,55,$805.00 ,$289.71 ,47711,48326,
4169,55,$805.00 ,$289.71 ,48326,47711,
478,85,$293.95 ,$126.37 ,30728,49505,
990,250,$516.70 ,$243.73 ,30728,37388,
278,300,$637.84 ,$293.32 ,30728,78041,
855,250,$718.40 ,$295.07 ,30728,42240,
1450,100,$491.99 ,$191.81 ,48326,25507,
150,250,$259.70 ,$106.76 ,30728,48170,
176,300,$343.36 ,$149.53 ,49230,37401,
340,250,$603.50 ,$241.94 ,30728,48326,
324,150,$86.00 ,$99.93 ,48326,49505,
691,100,$312.75 ,$109.70 ,48326,60188,
295,175,$88.60 ,$105.17 ,30728,42240,
400,125,$286.47 ,$112.29 ,48326,60085,
845,300,"$1,275.90 ",$524.05 ,30728,48326,
972,55,$354.80 ,$154.27 ,48326,11901,
905,250,$430.70 ,$221.65 ,30728,37416,
1167,300,"$1,303.32 ",$568.95 ,30728,60473,
4195,55,$805.01 ,$289.73 ,47711,48326,
4195,55,$805.01 ,$289.73 ,48326,47711,
250,300,$506.33 ,$203.15 ,48326,30728,
400,300,$790.16 ,$338.30 ,30728,48170,
205,175,$118.08 ,$78.98 ,48326,60050,
350,300,$708.86 ,$284.18 ,48326,30728,
125,300,$253.16 ,$101.49 ,48326,30728,
332,300,$688.93 ,$294.56 ,48326,30102,
820,100,$440.80 ,$177.33 ,30728,48326,
1860,250,"$1,192.20 ",$503.22 ,30728,28637,
143,250,$173.40 ,$76.70 ,48326,60050,
1640,250,"$1,722.60 ",$690.58 ,30728,72908,
1500,100,$508.95 ,$196.81 ,48326,25507,
2246,125,$539.94 ,$221.39 ,48326,46517,
620,125,$238.27 ,$110.40 ,48326,46517,
250,150,$88.60 ,$105.17 ,48326,30728,
315,300,$645.81 ,$272.13 ,30728,49505,
820,250,"$1,142.90 ",$459.36 ,30728,64153,
998,55,$156.10 ,$78.98 ,48326,48174,
686,70,$209.09 ,$79.95 ,48326,45030,
518,125,$256.31 ,$120.30 ,30728,25276,
1004,250,$518.77 ,$212.83 ,30728,30336,
141,250,$88.60 ,$106.85 ,48326,65714,
909,300,"$1,230.70 ",$591.04 ,48326,27549,
4755,60,$856.00 ,$364.96 ,48326,37122,
1550,70,$376.50 ,$147.87 ,48326,25507,
300,250,$586.41 ,$253.15 ,30728,49783,
3223,70,"$1,010.41 ",$424.22 ,30728,78041,
4595,60,$856.00 ,$352.20 ,48326,37122,
1852,100,$931.60 ,$411.72 ,30728,78041,
1740,250,"$1,873.00 ",$775.95 ,30728,64153,
875,175,$174.22 ,$152.64 ,30728,37388,
4635,60,$856.00 ,$354.93 ,48326,37122,
965,60,$299.60 ,$123.06 ,48326,37122,
310,250,$557.01 ,$223.30 ,30728,49512,
451,300,$686.82 ,$322.12 ,30728,25703,
518,125,$256.31 ,$119.72 ,30728,25276,
880,250,"$1,186.50 ",$476.88 ,48326,27536,
518,125,$256.31 ,$119.62 ,30728,25276,
230,150,$86.00 ,$99.85 ,30728,48326,
835,250,$776.00 ,$311.63 ,30728,40601,
4461,55,$805.00 ,$304.44 ,47711,48326,
4461,55,$805.00 ,$304.44 ,48326,47711,
285,150,$103.60 ,$74.43 ,48326,48170,
1250,300,"$1,416.22 ",$601.76 ,30728,60473,
405,100,$174.07 ,$82.92 ,30728,30906,
420,100,$310.55 ,$152.23 ,30728,78041,
330,150,$86.00 ,$99.93 ,48326,45320,
223,250,$336.24 ,$163.55 ,30728,20794,
152,300,$274.04 ,$133.08 ,30728,20794,
305,175,$88.60 ,$103.40 ,30728,38501,
2265,150,"$1,561.94 ",$854.15 ,48326,78041,
342,250,$515.67 ,$250.41 ,30728,20794,
230,250,$86.00 ,$100.28 ,30728,30165,
518,125,$256.31 ,$118.74 ,30728,25276,
253,400,$669.29 ,$268.78 ,48326,30728,
320,250,$199.65 ,$117.55 ,30728,37416,
955,60,$299.60 ,$120.52 ,48326,37122,
420,300,$840.50 ,$348.51 ,30728,48326,
920,250,$462.08 ,$220.90 ,30728,37388,
810,250,$657.00 ,$272.41 ,48326,45320,
255,175,$167.48 ,$118.74 ,30728,46809,
518,125,$256.31 ,$118.45 ,30728,25276,
4550,60,$658.00 ,$264.24 ,30728,28214,
518,125,$256.31 ,$118.35 ,30728,25276,
2313,125,$556.05 ,$223.69 ,48326,46517,
373,150,$86.00 ,$100.36 ,30728,30165,
2490,250,$595.00 ,$595.00 ,30728,39046,
1350,250,$927.72 ,$357.26 ,48326,46219,
454,300,$809.89 ,$393.86 ,48326,27549,
2334,125,$561.09 ,$225.33 ,48326,46517,
3182,125,$764.95 ,$307.19 ,48326,46517,
887,55,$268.20 ,$101.43 ,47711,48326,
887,55,$268.20 ,$101.43 ,48326,47711,
265,175,$96.33 ,$78.98 ,48326,48188,
3048,125,$732.74 ,$294.01 ,48326,46517,
135,250,$86.00 ,$100.28 ,48326,65714,
7439,60,"$1,322.00 ",$531.80 ,30728,48883,
9010,60,"$1,258.00 ",$538.59 ,48326,37122,
275,150,$86.00 ,$100.19 ,30728,45320,
910,50,$157.52 ,$78.91 ,30728,30906,
430,250,$736.65 ,$296.07 ,30728,48326,
840,175,$305.26 ,$143.49 ,30728,37388,
1148,100,$389.52 ,$146.71 ,48326,25507,
1025,125,$544.99 ,$265.02 ,30728,49783,
700,125,$589.96 ,$299.69 ,48326,78041,
985,60,$299.60 ,$122.95 ,48326,37122,
326,250,$517.46 ,$241.10 ,30728,64153,
1980,250,"$1,876.40 ",$752.23 ,48326,28613,
312,125,$145.58 ,$78.00 ,48326,49505,
1810,100,$620.29 ,$299.21 ,30728,26362,
875,250,"$1,090.80 ",$438.80 ,30728,48170,
2750,70,$314.88 ,$126.88 ,30728,30165,
232,300,$86.00 ,$100.19 ,30728,37416,
885,100,$440.80 ,$177.48 ,48326,30728,
1700,70,$344.08 ,$157.82 ,48326,25507,
220,150,$88.60 ,$102.69 ,48326,35453,
845,55,$206.30 ,$76.70 ,48326,44114,
457,250,$552.19 ,$245.22 ,30728,40245,
457,250,$552.19 ,$245.22 ,40245,30728,
484,70,$152.40 ,$78.98 ,48326,45030,
292,250,$88.60 ,$105.26 ,30728,37355,
370,250,$447.07 ,$198.22 ,30728,40245,
370,250,$447.07 ,$198.22 ,40245,30728,
162,300,$86.00 ,$100.10 ,30728,38382,
905,250,"$1,186.50 ",$477.29 ,48326,27536,
301,150,$170.25 ,$103.36 ,48326,25703,
190,300,$274.49 ,$121.40 ,30728,40245,
190,300,$274.49 ,$121.40 ,40245,30728,
485,70,$152.40 ,$78.98 ,48326,45030,
216,150,$86.00 ,$100.28 ,48326,35453,
250,300,$506.33 ,$203.15 ,30728,48326,
288,250,$323.88 ,$148.64 ,30728,38305,
184,300,$292.30 ,$127.40 ,30728,25703,
370,100,$213.12 ,$79.95 ,48326,60050,
350,300,$708.86 ,$284.18 ,30728,48326,
125,300,$253.16 ,$101.49 ,30728,48326,
300,175,$134.76 ,$118.74 ,30728,42301,
771,125,$333.70 ,$132.14 ,48326,46517,
2035,125,$596.45 ,$234.24 ,48326,25276,
450,150,$86.00 ,$100.28 ,30728,37416,
2320,150,"$1,340.96 ",$651.17 ,47711,78041,
975,60,$299.60 ,$120.10 ,48326,37122,
923,50,$173.10 ,$78.85 ,30728,30906,
250,150,$88.60 ,$105.17 ,30728,48326,
340,150,$86.00 ,$100.02 ,48326,49512,
881,300,"$1,366.50 ",$566.61 ,30728,64153,
880,250,$883.96 ,$378.03 ,30728,27549,
910,300,$859.00 ,$356.47 ,30728,42240,
455,250,$736.65 ,$296.07 ,48326,30728,
455,250,$736.65 ,$296.07 ,48326,30728,
410,250,$694.42 ,$298.54 ,48326,65714,
400,150,$397.44 ,$193.16 ,30728,19605,
497,70,$88.60 ,$105.17 ,30728,49505,
1400,250,$962.08 ,$361.77 ,48326,46219,
885,250,$718.40 ,$289.49 ,30728,42240,
410,250,$694.42 ,$297.80 ,48326,65714,
492,250,$739.13 ,$332.22 ,48326,24523,
2992,125,$719.28 ,$281.80 ,48326,44114,
885,250,$888.98 ,$378.03 ,30728,27549,
1500,70,$364.35 ,$137.01 ,48326,25507,
323,400,$864.96 ,$354.65 ,30728,49505,
583,125,$321.99 ,$142.87 ,30728,46517,
1200,300,$739.08 ,$290.26 ,43506,48326,
1200,300,$739.08 ,$290.26 ,48326,43506,
180,300,$360.13 ,$144.74 ,30728,60473,
827,300,$755.60 ,$321.89 ,48326,45320,
13677,60,"$1,808.10 ",$776.03 ,30707,48883,
1100,300,$677.49 ,$265.42 ,43506,48326,
1100,300,$677.49 ,$265.42 ,48326,43506,
3709,125,$865.00 ,$347.66 ,48326,46517,
315,250,$533.52 ,$227.47 ,48326,65714,
139,250,$86.00 ,$100.36 ,30728,64153,
402,100,$172.78 ,$78.98 ,30728,30906,
345,150,$86.00 ,$100.36 ,48326,45320,
385,150,$86.00 ,$100.36 ,30728,30165,
364,250,$616.51 ,$262.63 ,48326,65714,
1790,60,$274.60 ,$115.29 ,30728,37122,
1172,125,$453.91 ,$201.41 ,30728,25276,
431,100,$293.95 ,$123.97 ,30728,49505,
360,100,$203.61 ,$76.70 ,48326,60085,
479,70,$152.40 ,$76.70 ,48326,45030,
289,125,$166.46 ,$76.38 ,48326,60050,
616,125,$340.22 ,$149.87 ,30728,46517,
691,125,$341.91 ,$152.21 ,30728,25276,
253,400,$669.29 ,$268.78 ,30728,48326,
2700,125,$511.65 ,$182.58 ,48326,48059,
906,70,$329.70 ,$144.53 ,48326,6354,
4966,55,$649.06 ,$234.20 ,48326,45342,
535,150,$88.60 ,$107.29 ,48326,45320,
691,125,$341.91 ,$151.84 ,30728,25276,
147,250,$88.60 ,$105.43 ,48326,65714,
297,125,$88.60 ,$102.95 ,30728,60050,
475,250,$673.60 ,$269.80 ,30728,46219,
3495,125,$840.20 ,$324.89 ,48326,46517,
2120,125,$621.37 ,$239.10 ,48326,25276,
239,300,$86.00 ,$100.19 ,30728,37416,
253,150,$86.00 ,$100.28 ,48326,30728,
147,250,$88.60 ,$105.17 ,48326,65714,
415,100,$293.95 ,$118.35 ,30728,49505,
283,175,$160.06 ,$109.42 ,48326,25703,
365,250,$618.20 ,$260.72 ,48326,65714,
235,150,$88.60 ,$106.41 ,48326,35453,
1186,300,$974.42 ,$417.18 ,48326,25703,
4141,125,$962.78 ,$555.07 ,30728,43113,
466,300,$744.85 ,$354.62 ,30707,46517,
405,250,$438.10 ,$187.57 ,48326,45320,
466,300,$744.85 ,$354.33 ,30728,46517,
850,250,"$1,051.00 ",$423.51 ,30728,72908,
2538,125,$610.14 ,$234.76 ,48326,46517,
883,250,$776.00 ,$311.89 ,30728,40601,
903,65,$303.50 ,$121.99 ,30728,44077,
435,250,$718.55 ,$288.06 ,30728,48170,
323,175,$150.39 ,$120.30 ,30728,40245,
323,175,$150.39 ,$120.30 ,40245,30728,
294,125,$169.34 ,$76.70 ,48326,60050,
2001,125,$576.09 ,$210.85 ,48326,60050,
875,175,$317.98 ,$143.37 ,30728,37388,
454,250,$781.70 ,$314.73 ,48326,27549,
2800,150,$673.12 ,$271.24 ,48326,45845,
449,100,$293.95 ,$126.99 ,30728,49505,
550,175,$186.56 ,$109.87 ,43506,48326,
550,175,$186.56 ,$109.87 ,48326,43506,
280,150,$157.50 ,$117.31 ,30728,72908,
431,100,$293.95 ,$121.78 ,30728,49505,
200,250,$86.00 ,$99.93 ,48326,45011,
935,250,"$1,186.50 ",$476.06 ,48326,27549,
446,100,$293.95 ,$125.85 ,30728,49505,
323,150,$197.54 ,$141.68 ,30728,64153,
675,250,$618.44 ,$227.29 ,48326,46219,
440,100,$290.40 ,$116.42 ,48326,30728,
211,250,$88.60 ,$105.26 ,30728,40601,
3410,125,"$1,261.36 ",$518.08 ,48326,28637,
900,175,$545.90 ,$235.84 ,48326,49783,
410,100,$176.22 ,$78.85 ,30728,30906,
940,250,"$1,186.50 ",$477.29 ,48326,27549,
470,100,$340.15 ,$160.02 ,30728,78041,
225,250,$86.00 ,$99.93 ,30728,35046,
885,100,$440.80 ,$177.48 ,30728,48326,
4285,100,"$1,271.00 ",$522.04 ,48326,30728,
530,150,$86.00 ,$100.19 ,30728,38501,
945,175,$188.15 ,$153.64 ,30728,37388,
5894,70,"$1,060.92 ",$452.33 ,30728,48883,
679,125,$335.97 ,$146.54 ,30728,25276,
578,125,$270.96 ,$109.42 ,48326,25276,
300,150,$86.00 ,$145.88 ,30728,49783,
743,150,$410.36 ,$210.81 ,30728,46517,
470,300,$526.85 ,$248.28 ,30728,35046,
425,150,$314.85 ,$135.35 ,48326,49783,
190,300,$86.00 ,$100.28 ,30728,37091,
153,250,$259.14 ,$107.54 ,48326,65714,
236,150,$88.60 ,$105.17 ,48326,35453,
1412,300,$985.29 ,$395.00 ,43506,60473,
143,250,$86.00 ,$100.45 ,30728,64153,
264,250,$447.14 ,$185.40 ,48326,65714,
746,150,$412.02 ,$211.20 ,30728,46517,
1289,175,$533.39 ,$321.68 ,30728,46809,
230,175,$88.60 ,$103.40 ,48326,30728,
500,250,$392.90 ,$157.92 ,48326,46809,
897,125,$345.50 ,$162.08 ,48326,60115,
1874,125,$556.60 ,$227.76 ,48326,46517,
370,100,$273.58 ,$124.87 ,30728,78041,
405,250,$458.10 ,$193.20 ,48326,46241,
