249,55,$86.00 ,$145.88 ,30728,45801,,397.4787,113,159.63,0
150,100,$95.22 ,$117.55 ,49247,48326,,258.33,103,172.22,0
160,100,$95.22 ,$117.55 ,49247,48326,,275.552,103,172.22,0
135,250,$86.00 ,$146.05 ,30728,37401,,467.82900000000006,101,346.54,0
204,100,$95.22 ,$117.31 ,49247,48326,,351.3288,103,172.22,0
257,100,$95.22 ,$116.60 ,30728,37416,,373.9093,101,145.49,0
93,250,$86.00 ,$100.45 ,30728,37355,,322.28220000000005,101,346.54,0
59,85,$88.60 ,$102.95 ,48326,48089,,86.6002,102,146.78,0
93,250,$86.00 ,$100.19 ,30728,37355,,322.28220000000005,101,346.54,0
167,100,$95.22 ,$116.83 ,49247,48326,,287.6074,103,172.22,0
180,100,$95.22 ,$116.83 ,49247,48326,,309.996,103,172.22,0
120,250,$86.00 ,$165.36 ,30728,37091,,532.8359999999999,105,444.03,0
108,175,$97.65 ,$119.62 ,30728,40601,,385.68960000000004,108,357.12,0
165,100,$95.22 ,$116.60 ,49247,48326,,284.163,103,172.22,0
165,100,$95.22 ,$116.60 ,49247,48326,,284.163,103,172.22,0
179,100,$95.22 ,$116.60 ,49247,48326,,308.2738,103,172.22,0
186,85,$88.60 ,$105.35 ,30728,37355,,241.85580000000002,101,130.03,0
39,100,$95.22 ,$116.60 ,30728,40601,,81.315,108,208.5,0
226,100,$88.60 ,$105.08 ,30728,37416,,328.8074,101,145.49,0
168,85,$88.60 ,$104.90 ,30728,37355,,218.4504,101,130.03,0
172,100,$95.22 ,$115.64 ,49247,48326,,296.2184,103,172.22,0
181,100,$95.22 ,$115.64 ,49247,48326,,311.7182,103,172.22,0
177,100,$95.22 ,$115.64 ,49247,48326,,304.8294,103,172.22,0
171,100,$95.22 ,$115.41 ,49247,48326,,294.4962,103,172.22,0
172,100,$95.22 ,$115.41 ,49247,48326,,296.2184,103,172.22,0
150,100,$95.22 ,$117.55 ,48326,49247,,271.44,104,180.96,0
160,100,$95.22 ,$117.55 ,48326,49247,,289.536,104,180.96,0
50,300,$86.00 ,$135.28 ,30728,60084,,391.76,116,783.52,0
58,85,$95.22 ,$115.64 ,30728,40351,,105.93119999999999,108,182.64,0
337,55,$86.00 ,$145.88 ,47711,30728,,475.6418,109,141.14,0
337,55,$86.00 ,$145.88 ,30728,47711,,475.6418,109,141.14,0
1538,150,"$2,390.39 ","$1,215.27 ",30728,64153,,3964.3488,119,257.76,0
167,100,$95.22 ,$115.17 ,49247,48326,,287.6074,103,172.22,0
204,100,$95.22 ,$117.31 ,48326,49247,,369.15840000000003,104,180.96,0
140,125,$86.00 ,$145.88 ,30728,48326,,477.76399999999995,116,341.26,0
167,100,$95.22 ,$116.83 ,48326,49247,,302.2032,104,180.96,0
180,100,$95.22 ,$116.83 ,48326,49247,,325.728,104,180.96,0
76,85,$88.60 ,$103.40 ,43506,48326,,116.17360000000001,103,152.86,0
76,85,$88.60 ,$103.40 ,48326,43506,,116.17360000000001,103,152.86,0
305,60,$98.50 ,$121.60 ,30728,37122,,398.69599999999997,105,130.72,0
128,65,$82.40 ,$109.95 ,48326,46628,,180.76160000000002,106,141.22,0
165,100,$95.22 ,$116.60 ,48326,49247,,298.584,104,180.96,0
165,100,$95.22 ,$116.60 ,48326,49247,,298.584,104,180.96,0
179,100,$95.22 ,$116.60 ,48326,49247,,323.9184,104,180.96,0
280,150,$88.60 ,$217.29 ,49237,48326,,713.944,103,254.98,0
